kind,name,id,time,team
Start,ComputeScalar,Pride4,6056941609520,Achilleus
Start,ComputeScalar,Pride4_Sense3,6056941653974,Achilleus
End,ComputeScalar,Pride4_Sense3,6056943418897,Achilleus
End,ComputeScalar,Pride4,6056945556976,Achilleus
Start,ComputeCosine,Pride4_Sense3,6056945736837,Achilleus
End,ComputeCosine,Pride4_Sense3,6056945770161,Achilleus
Start,Tokenize,Pride4,6059657540551,Achilleus
Start,Tokenize,Sense4,6059657705743,Achilleus
End,Tokenize,Sense4,6059672396903,Achilleus
End,Tokenize,Pride4,6059672463457,Achilleus
Start,Collect,Pride4,6059672567410,Achilleus
Start,Collect,Sense4,6059672576706,Achilleus
End,Collect,Pride4,6059693122436,Achilleus
Start,ComputeScalar,Pride4,6059693504419,Achilleus
End,Collect,Sense4,6059696003456,Achilleus
Start,ComputeScalar,Sense4,6059696210559,Achilleus
End,ComputeScalar,Pride4,6059697724290,Achilleus
Start,ComputeCosine,Pride4_Sense4,6059697891282,Achilleus
Start,ComputeScalar,Pride4_Sense4,6059698078693,Achilleus
End,ComputeScalar,Sense4,6059700597210,Achilleus
End,ComputeScalar,Pride4_Sense4,6059701060810,Achilleus
End,ComputeCosine,Pride4_Sense4,6059701188268,Achilleus
Start,Tokenize,Pride4,6062665626972,Achilleus
Start,Tokenize,Sense5,6062674347306,Achilleus
End,Tokenize,Pride4,6062679908115,Achilleus
Start,Collect,Pride4,6062680146106,Achilleus
End,Tokenize,Sense5,6062697947031,Achilleus
Start,Collect,Sense5,6062698175970,Achilleus
End,Collect,Pride4,6062701666204,Achilleus
Start,ComputeScalar,Pride4,6062702042590,Achilleus
End,ComputeScalar,Pride4,6062706201807,Achilleus
Start,ComputeCosine,Pride4_Sense5,6062706382471,Achilleus
End,Collect,Sense5,6062739506363,Achilleus
Start,ComputeScalar,Sense5,6062739731858,Achilleus
Start,ComputeScalar,Pride4_Sense5,6062739818557,Achilleus
End,ComputeScalar,Pride4_Sense5,6062743463164,Achilleus
End,ComputeScalar,Sense5,6062747818193,Achilleus
End,ComputeCosine,Pride4_Sense5,6062748100613,Achilleus
Start,Tokenize,Pride4,6065684571765,Achilleus
Start,Tokenize,Sense6,6065693301555,Achilleus
End,Tokenize,Pride4,6065698687673,Achilleus
Start,Collect,Pride4,6065698913484,Achilleus
End,Collect,Pride4,6065792765199,Achilleus
Start,ComputeScalar,Pride4,6065793129184,Achilleus
End,ComputeScalar,Pride4,6065795748029,Achilleus
Start,ComputeCosine,Pride4_Sense6,6065796106806,Achilleus
End,Tokenize,Sense6,6065828716836,Achilleus
Start,Collect,Sense6,6065829003618,Achilleus
End,Collect,Sense6,6065920225449,Achilleus
Start,ComputeScalar,Sense6,6065920540976,Achilleus
Start,ComputeScalar,Pride4_Sense6,6065920555366,Achilleus
End,ComputeScalar,Pride4_Sense6,6065924477389,Achilleus
End,ComputeScalar,Sense6,6065937421767,Achilleus
End,ComputeCosine,Pride4_Sense6,6065937687979,Achilleus
Start,Tokenize,Pride5,6068702422516,Achilleus
Start,Tokenize,Sense1,6068705611992,Achilleus
End,Tokenize,Sense1,6068708220572,Achilleus
Start,Collect,Sense1,6068708331203,Achilleus
End,Collect,Sense1,6068709573850,Achilleus
Start,ComputeScalar,Sense1,6068709686202,Achilleus
