type,name,input_id,time,team,meas_id
START,ComputeScalar3,Pride2_Sense5,5106397862603,KrilabCsapat,Pride2_Sense5
STOP,ComputeScalar3,Pride2_Sense5,5106398782162,KrilabCsapat,Pride2_Sense5
START,ComputeScalar1,Pride2,5106398819229,KrilabCsapat,Pride2_Sense5
STOP,ComputeScalar1,Pride2,5106399341016,KrilabCsapat,Pride2_Sense5
START,ComputeScalar2,Sense5,5106399365469,KrilabCsapat,Pride2_Sense5
STOP,ComputeScalar2,Sense5,5106399837693,KrilabCsapat,Pride2_Sense5
START,ComputeCosine,Pride2_Sense5,5106399853232,KrilabCsapat,Pride2_Sense5
STOP,ComputeCosine,Pride2_Sense5,5106399858581,KrilabCsapat,Pride2_Sense5
QUEUE,Tokenize1,Pride2,5106399946272,KrilabCsapat,Pride2_Sense6
QUEUE,Tokenize2,Sense6,5106400157280,KrilabCsapat,Pride2_Sense6
QUEUE,Collect1,Pride2,5106400187141,KrilabCsapat,Pride2_Sense6
QUEUE,Collect2,Sense6,5106400193955,KrilabCsapat,Pride2_Sense6
QUEUE,ComputeScalar3,Pride2_Sense6,5106400199307,KrilabCsapat,Pride2_Sense6
QUEUE,ComputeScalar1,Pride2,5106400204720,KrilabCsapat,Pride2_Sense6
QUEUE,ComputeScalar2,Sense6,5106400209263,KrilabCsapat,Pride2_Sense6
QUEUE,ComputeCosine,Pride2_Sense6,5106400218483,KrilabCsapat,Pride2_Sense6
START,Tokenize1,Pride2,5106400560504,KrilabCsapat,Pride2_Sense6
STOP,Tokenize1,Pride2,5106412251012,KrilabCsapat,Pride2_Sense6
START,Tokenize2,Sense6,5106412701382,KrilabCsapat,Pride2_Sense6
STOP,Tokenize2,Sense6,5106422639557,KrilabCsapat,Pride2_Sense6
START,Collect1,Pride2,5106422683494,KrilabCsapat,Pride2_Sense6
STOP,Collect1,Pride2,5106425204406,KrilabCsapat,Pride2_Sense6
START,Collect2,Sense6,5106425239907,KrilabCsapat,Pride2_Sense6
STOP,Collect2,Sense6,5106427729242,KrilabCsapat,Pride2_Sense6
START,ComputeScalar3,Pride2_Sense6,5106427781259,KrilabCsapat,Pride2_Sense6
STOP,ComputeScalar3,Pride2_Sense6,5106428814486,KrilabCsapat,Pride2_Sense6
START,ComputeScalar1,Pride2,5106428869021,KrilabCsapat,Pride2_Sense6
STOP,ComputeScalar1,Pride2,5106429386447,KrilabCsapat,Pride2_Sense6
